avg_pupil,music
-0.16733708471889,1.91748721235532
-0.164685321671956,2.1019918180796
-0.175908101917871,2.18329251912343
-0.192788531902734,2.1615957460342
-0.183199358980663,2.0516272316229
-0.200666130751527,1.86876112078437
-0.221588022125104,1.62223987206595
-0.221781550607147,1.31870008318306
-0.222447345912784,0.971966158094605
-0.229259103951144,0.612558973496756
-0.243323777759005,0.289045844178286
-0.251497119448417,0.0560899764118827
-0.266747391531504,-0.0457326799658486
-0.265443692078523,-0.00557939093789185
-0.271358636488228,0.154151307116793
-0.28793288449265,0.383772255064375
-0.291557964796638,0.617069252702948
-0.292213199585789,0.786035901336191
-0.302060789703894,0.83772551452737
-0.300006586173141,0.747625633420234
-0.310090986058239,0.52540743445324
-0.313726867128308,0.212213316484649
-0.321007374663122,-0.130421595798014
-0.321078957274367,-0.437372130542444
-0.32757156727891,-0.656702496273959
-0.333761123888866,-0.762049829839626
-0.333507488933269,-0.758417650696355
-0.336771240567895,-0.678751601482786
-0.348889511303559,-0.570788827295685
-0.359256791731412,-0.479311201706752
-0.360388971670509,-0.431354391589382
-0.367286395821071,-0.429436816116196
-0.366613167548163,-0.454536199703502
-0.366515902007153,-0.477199640511319
-0.379482332547803,-0.471596647688311
-0.381033005657279,-0.42629817617583
-0.387623037276609,-0.347564539872914
-0.388118375185247,-0.253569818104153
-0.404588311905249,-0.161748389124659
-0.415656233919093,-0.0761078355737159
-0.422404343017502,0.0178982732043437
-0.416595426912133,0.147535204350438
-0.421218295286163,0.337347962714863
-0.416623349369828,0.590669834040172
-0.427800480094067,0.879255944358851
-0.433726592831509,1.14821117859983
-0.435713028936823,1.33271735897062
-0.444606453731296,1.37875641875987
-0.441362607923775,1.2616356718647
-0.449350666651737,0.995808766390431
-0.451326914796972,0.631694972007101
-0.446998880389936,0.24198494250722
-0.453153893253759,-0.0972374477135018
-0.46341970542949,-0.326306191163152
-0.467162463316171,-0.416976942719109
-0.473178445620271,-0.376214464168661
-0.479346730290574,-0.237808594263161
-0.480240335195708,-0.0478735568731368
-0.485992015965792,0.148361844430926
-0.489087033625476,0.315038129335506
-0.490303906166699,0.42943882387502
-0.496275704912283,0.481922957012578
-0.498387989583202,0.473416661255361
-0.500584129557633,0.412486588575856
-0.497203069461076,0.31387359440477
-0.488588520227356,0.199293548998703
-0.501576047207711,0.0989762650198745
-0.493765378920412,0.0501084587342878
-0.486274374249107,0.0886299776913129
-0.485900201493646,0.233936969042943
-0.477338309836747,0.471074039942974
-0.472454781356062,0.741262277303509
-0.46792289124926,0.953344084549602
-0.467155349867049,1.01797676284487
-0.467234694173448,0.88937141012464
-0.463764765276174,0.592983713479199
-0.474013656845628,0.224389141830593
-0.484998244732779,-0.0848244349384307
-0.503135145251919,-0.22406260825136
-0.489760169217362,-0.15615581750224
-0.497108108262252,0.0659134431729165
-0.506144622008023,0.327601130055736
-0.511027995154308,0.506995661238394
-0.51792103772516,0.524122820720199
-0.515028392158284,0.365644761018272
-0.522234210361272,0.0806063075567482
-0.513126317063401,-0.246815870472285
-0.505612984104513,-0.533478225529383
-0.516129138242342,-0.724488574138933
-0.516436520630753,-0.801110562202809
-0.518557720191316,-0.772613376040767
-0.509234335587446,-0.662547706555536
-0.512064105283346,-0.498152234693086
-0.516475411520433,-0.306307163654142
-0.511697244662097,-0.114013902005921
-0.514860661942291,0.0520394708043975
-0.512665469973753,0.170409295638222
-0.51321565510058,0.232072864040744
-0.505156134906123,0.244608125667808
-0.505670800915704,0.230347434547375
-0.498769893452958,0.218566368771688
-0.490574999589939,0.234153704234864
-0.487015698373179,0.287745760538634
-0.48714028144998,0.371908063602402
-0.473797481641252,0.463603862450684
-0.472109816459337,0.530352627564893
-0.4714371596158,0.53861445931721
-0.462530273088279,0.463814476528555
-0.461008707552045,0.299748282403755
-0.448995919065019,0.0639659800911853
-0.437720682788517,-0.203110433141422
-0.432027908817685,-0.446222439146584
-0.41269658298763,-0.609725621450951
-0.412090756124575,-0.654179884461768
-0.396178122696559,-0.568683806211371
-0.387555179395368,-0.374989937006041
-0.381264379273896,-0.122491830701498
-0.36568544221651,0.125853285904394
-0.349600986025861,0.313863009614508
-0.344208115682576,0.410976086573335
-0.330673712272387,0.420966017893576
-0.336146728465629,0.376922878935872
-0.319667854958788,0.324904219920302
-0.315541794756101,0.303103654967943
-0.318244517617047,0.326154785965082
-0.30818576350148,0.382315920494133
-0.302210067587834,0.443726758690332
-0.305806102023682,0.482419543839272
-0.297058283952479,0.483473373792394
-0.288941337221561,0.45031060479384
-0.282088371713184,0.400797229946682
-0.272312805801593,0.356221255028875
-0.268552212219953,0.329037295957202
-0.255831555070019,0.316126249083579
-0.260567653858932,0.300918334875165
-0.254369627075634,0.263503737479757
-0.246469822686705,0.1947058314305
-0.236682782550801,0.107511025748677
-0.23054104503791,0.0390322888393956
-0.222028652574174,0.0400287473809368
-0.219471871857956,0.15399582109122
-0.218865510751176,0.392258285610348
-0.211588932773609,0.717315577470706
-0.210706335707222,1.04887538106443
-0.210084543898738,1.29607721473527
-0.201690457193837,1.40113337764808
-0.192783753524588,1.37173270561845
-0.181972585102001,1.28569074061176
-0.183273381962028,1.26185323314149
-0.186091912000391,1.40519182254312
-0.187685695533069,1.75145003921737
-0.1880367435604,2.24229875795754
-0.18672392241309,2.74489920443987
-0.187067699045818,3.10353315434939
-0.194649423149324,3.19662471774028
-0.190684368815736,2.9762687239318
-0.192348612866153,2.47946500762141
-0.199942529119848,1.81070910298135
-0.200368712248468,1.10483628958715
-0.200376406289328,0.486039589239463
-0.210263233459329,0.0369075705978929
-0.200070319343628,-0.216691122911133
-0.20361983340915,-0.303728658509055
-0.192624605148787,-0.290664616585397
-0.19970896746755,-0.254851705067299
-0.190247260904195,-0.258573762879911
-0.189884980060872,-0.332738151867734
-0.196524059082321,-0.474024248936636
-0.184157054732298,-0.653125013247634
-0.182681152806655,-0.829073666060522
-0.18790704950242,-0.964869410852393
-0.171176248820618,-1.03964215217057
-0.173107830920343,-1.05346303455991
-0.174458764417311,-1.02387503731216
-0.179064114393573,-0.97594819091841
-0.16788469664493,-0.92875674179503
-0.159464141140068,-0.882468081006857
-0.15547463895255,-0.812260891183425
-0.150182191149602,-0.674884059234625
-0.148267801052963,-0.42876585164015
-0.136941200998131,-0.06107238308154
-0.147207632619997,0.392268089153773
-0.127344287093998,0.849065800756554
-0.124803812295945,1.20927891542278
-0.123963288439761,1.39400495645701
-0.107865060957584,1.37388570969912
-0.103561853091621,1.17531966626207
-0.092906181977668,0.864432623654244
-0.0851674895198525,0.518140674407707
-0.0782631839767713,0.198171323837278
-0.067316189577383,-0.0597625690733613
-0.0621938937041014,-0.241599271277013
-0.0435724680135637,-0.344328184770455
-0.038685319007748,-0.369120946327561
-0.0298693332155271,-0.322547308187741
-0.0172437714904833,-0.221564058840319
0.00321370894043314,-0.0945055984476032
0.0235218658438736,0.0249929854523218
0.0288407616624339,0.108619706149909
0.03895615868057,0.143610467294349
0.0438029537131353,0.136796984307459
0.049957446008072,0.109345006820496
0.0552963977920055,0.0852045042545788
0.0715197364201587,0.0794770735862097
0.0795795424190865,0.0913182678752764
0.0750421428951,0.104255416652678
0.0893563909606898,0.0945783384704996
0.0967059457838405,0.0433459997871085
0.106154870841892,-0.0553593995413624
0.11168987607521,-0.19366769245444
0.1180668407985,-0.355069672565919
0.11922970621035,-0.521381193590488
0.127337527763145,-0.676951240722502
0.132721604544111,-0.807748993004009
0.132554362631789,-0.897409103827606
0.133813123024115,-0.924472415969157
0.131346887516993,-0.863852216914106
0.123606171305343,-0.69402236524909
0.130417402740291,-0.409846186887494
0.121718446270602,-0.0371145174461724
0.119991578775587,0.360760847968796
0.113341238901299,0.694422025981409
0.114925299880854,0.879171361578066
0.112707468002644,0.870870456000805
0.098218540623687,0.689322199983432
0.0924907091393462,0.417840792659495
0.0936303866099454,0.175646606145521
0.0722220530467415,0.0698040659375309
0.0526855008681506,0.147426442703446
0.0414418711597054,0.374161575384765
0.028160446589812,0.651353713505992
0.0123463512192079,0.861411820323056
-0.0012810345057388,0.917292966377173
-0.00520087970020777,0.795219513032401
-0.0239800488955312,0.540812770121003
-0.0380695859687994,0.248207223644617
-0.0581524278115989,0.0213161159682254
-0.0610965677908709,-0.0651904085135144
-0.0890289187438737,0.0102918321521639
-0.0892145471931562,0.21318967445892
-0.0876946588850035,0.468663304856905
-0.107914904170087,0.689893157327817
-0.117929192838072,0.807164183208556
-0.138566601543534,0.787556296132689
-0.136781152443677,0.641876436141876
-0.142720235907718,0.41870980964209
-0.14793686082895,0.186449211453851
-0.163861153689711,0.0090073803365717
-0.172145989004886,-0.0753470939477333
-0.174087382827337,-0.064809366036532
-0.186889180983161,0.00947766130091766
-0.198894677321487,0.10143411267468
-0.189688360484426,0.174725409626956
-0.192261262494286,0.221325765522736
-0.206023804362416,0.266403227021395
-0.196574175564947,0.360496458362373
-0.207849932865752,0.562957487660335
-0.215384655457066,0.919176278975342
-0.212095274309134,1.43466155730596
-0.218051374727993,2.05529338757808
-0.220680965175419,2.66862285317166
-0.22742142808166,3.13361929855195
-0.216137781011283,3.32763644860158
-0.222279790582494,3.18877749022345
-0.238107529995357,2.73715253874411
-0.236837048056379,2.06773624418434
-0.234622789644388,1.31645077252713
-0.235010978693403,0.614789828868022
-0.242271314539907,0.0558892079594946
-0.243901768728759,-0.316310352549699
-0.242800309368655,-0.50045853997828
-0.247548082063197,-0.524776913917275
-0.259944451189359,-0.434396021283757
-0.259973406842155,-0.281215915496861
-0.261953498733685,-0.116226595782981
-0.261751907625174,0.0161952912606009
-0.2495824135682,0.082944050921246
-0.249584687071138,0.0670040962240353
-0.249105065099422,-0.0287563782995942
-0.253505875330563,-0.182189945387583
-0.26357377744555,-0.358083061680686
-0.25796507241507,-0.518199210128278
-0.259918613323365,-0.632703718335444
-0.262106519121992,-0.689635629794142
-0.254310872915112,-0.69833763371378
-0.258124804805385,-0.684973630756244
-0.25148155728923,-0.68180976214886
-0.237827080579846,-0.713797823105112
-0.24403690168975,-0.786517450625065
-0.246825150872506,-0.87976762651848
-0.247965272981409,-0.949968123604685
-0.237515382167791,-0.941560540674547
-0.236135625443058,-0.805016273561121
-0.240970035010836,-0.517258710138167
-0.231310557968825,-0.0971566033970485
-0.23495750293957,0.39309459661291
-0.236058793714582,0.864538946952458
-0.230713433551166,1.22921919198236
-0.238952376311684,1.42620383926047
-0.252719587981502,1.43631890456316
-0.261454976303105,1.28351459375192
-0.260819183188721,1.02478475861982
-0.252091265165884,0.731703483161348
-0.26862647207164,0.469527854268028
-0.275780863842964,0.281540173083462
-0.282835353806031,0.182236643918021
-0.288187352111115,0.158421259686133
-0.290650135458442,0.177527173223071
-0.301046290717824,0.20175527171344
-0.307756042729955,0.201954035192557
-0.317050219362811,0.164515939177877
-0.324112339899831,0.0902398853342782
-0.324480426931622,-0.0115253941582659
-0.327427452052582,-0.129749916289044
-0.331899344804936,-0.25631337144459
-0.344542812045252,-0.38641881811694
-0.350668350667561,-0.515905609510237
-0.339405395834105,-0.638142010169638
-0.34788541662909,-0.742195797813749
-0.343090330801073,-0.813237446463549
-0.349010803756714,-0.836463870409573
-0.357716391158225,-0.803735416288654
-0.356892908456717,-0.717775811107869
-0.35816942472459,-0.589169513116305
-0.351367445747617,-0.42838392797576
-0.34819781515635,-0.240064008536813
-0.342193425562634,-0.0240168834608265
-0.345980608405316,0.218684683668842
-0.338556648700183,0.478836275919532
-0.324490354714009,0.735139879396207
-0.323631991964042,0.955446607581456
-0.318684589908916,1.10370899912243
-0.309312315257762,1.15026388189156
-0.303559628242137,1.08168326142523
-0.307219021293709,0.907920949810291
-0.300863413073556,0.665560217710582
-0.281463929637279,0.41497046180263
-0.264519978660295,0.228765506799206
-0.261612534085562,0.171670573725399
-0.269030294914576,0.277093867689973
-0.270222702064863,0.529721793734699
-0.260916553520158,0.863517306274388
-0.257524557068284,1.17984049112052
-0.247658197629445,1.38055952604121
-0.240221749295077,1.40134919169417
-0.243762196956211,1.23076777260946
-0.238830020318531,0.909924502641065
-0.234202217390047,0.515279503273566
-0.242328600308872,0.131881227034451
-0.244279752722045,-0.171321854615938
-0.232174899581177,-0.354529715627859
-0.240225202740713,-0.408763267500979
-0.23266921832174,-0.352373868834237
-0.22965547351893,-0.225204870307333
-0.221165647339326,-0.0788418309300378
-0.216963329899031,0.0373606742809286
-0.218403175177167,0.0904293089360147
-0.212587443667585,0.0722284314629681
-0.207526566447767,-0.001222484374463
-0.202793905599217,-0.0993960649654926
-0.183025277839089,-0.192179935727634
-0.178302476205096,-0.262877483589428
-0.17106794886153,-0.31244543493186
-0.160046164632143,-0.353608922833419
-0.157250648255126,-0.398872142936996
-0.155624376564954,-0.448595442671838
-0.155100159730726,-0.484840113404384
-0.157627882768939,-0.474402382690389
-0.153401122159102,-0.381749667538341
-0.14917190657787,-0.188885676485839
-0.143884296670077,0.0866937683977829
-0.1484830201458,0.388062514995946
-0.140027658580315,0.63504598680459
-0.138311796487829,0.754160435318802
-0.141557599410226,0.708106716044662
-0.131278228689834,0.512351424384828
-0.135247276742238,0.232229980182972
-0.143262238460303,-0.0394246863399931
-0.139968762570229,-0.215825308990136
-0.13280802662923,-0.246736868495558
-0.134278843356573,-0.133868838132213
-0.13550074395567,0.0730908801882764
-0.139327619674471,0.296438719979715
-0.136038577790159,0.458455268002995
-0.144971165821078,0.507611073488792
-0.130119320669946,0.433693872514984
-0.133625009055581,0.266957214329889
-0.125738312313851,0.0634178371998786
-0.133746238590497,-0.116222018303277
-0.133088449282644,-0.224339664628236
-0.131219288060243,-0.233203230087044
-0.131174103088047,-0.131166818615068
-0.142801926090715,0.0833536620676795
-0.128162995460574,0.401683585500561
-0.132035468772069,0.797330817073153
-0.126525498080749,1.21882608854651
-0.125259055533903,1.59398368742858
-0.131335901227951,1.84884358087244
-0.143440707961065,1.93317886838646
-0.132177636073986,1.84150931449727
-0.131477887222265,1.6220719298014
-0.123867515868762,1.36915948862394
-0.12269006712042,1.19812204056927
-0.134378196035464,1.20826997880862
-0.125649854855143,1.44405703072816
-0.134011283701627,1.86965717970789
-0.136901476424109,2.37434763281874
-0.135326395242143,2.81525036670719
-0.132323116763115,3.07912989672269
